Artist,Title,Album,Key,Tempo,Genre,Energy,CuePoints,Comment,Overall Volume
Doctor Brixx,"Hello, Antivist (feat. Martin Solveig)",Transient: A Bring Me The Horizon Mashup Album,D#,136.99,,7,8,D# - 136.99 - Visit https://doctorbrixx.bandcamp.com,-15.4 dB
Doctor Brixx,A Map of the World,Rock and Rave,Gm,128.00,,8,8,Gm - 128.00 - Visit https://doctorbrixx.bandcamp.com,-10.2 dB
Doctor Brixx,Save Your Life,Rock and Rave,Dm,128.00,,7,8,Dm - 128.00 - Visit https://doctorbrixx.bandcamp.com,-9.2 dB
Doctor Brixx,Spiritual Awakening,Recovery,Am,136.87,,6,8,Am - 136.87 - A minor (1m),-9.9 dB
Doctor Brixx,Vent Session (feat. Sia),More and More: A Paramore Mashup Album,Dm,158.00,,5,4,Dm - 158.00 - Visit https://doctorbrixx.bandcamp.com,-8.0 dB
Doctor Brixx,Let's Go,Rock and Rave,Am,126.26,,7,8,Am - 126.26 - Visit https://doctorbrixx.bandcamp.com,-12.6 dB
Doctor Brixx,"Ain't It High (feat. Tove Lo, Hippie Sabotage)",More and More: A Paramore Mashup Album,C#m,110.00,,5,8,C#m - 110.00 - Visit https://doctorbrixx.bandcamp.com,-8.0 dB
Doctor Brixx,Interlude: Two Week's Notice (feat. Maren Morris),More and More: A Paramore Mashup Album,G,90.99,,5,8,G - 90.99 - Visit https://doctorbrixx.bandcamp.com,-7.5 dB
Doctor Brixx,Escape (feat. Hurts),More and More: A Paramore Mashup Album,D,150.01,,4,8,D - 150.01 - Visit https://doctorbrixx.bandcamp.com,-8.5 dB
Doctor Brixx,My First Time (feat. American Authors),More and More: A Paramore Mashup Album,D,99.99,,7,8,D - 99.99 - Visit https://doctorbrixx.bandcamp.com,-8.7 dB
Doctor Brixx,I'm a Lady Now! (feat. Meghan Trainor),More and More: A Paramore Mashup Album,Cm,80.01,,8,8,Cm - 80.01 - Visit https://doctorbrixx.bandcamp.com,-8.4 dB
Doctor Brixx,Time Flies (feat. Lost Frequencies),More and More: A Paramore Mashup Album,Bm,126.99,,8,8,Bm - 126.99 - Visit https://doctorbrixx.bandcamp.com,-8.7 dB
Doctor Brixx,Icarus (feat. Owl City),Marginally Notable: A The Summer Set Mashup Album,A#,103.99,,7,8,A# - 103.99 - Visit https://doctorbrixx.bandcamp.com,-11.4 dB
Doctor Brixx,Safety (feat. The 1975),Marginally Notable: A The Summer Set Mashup Album,D,110.00,,7,7,D - 110.00 - Visit https://doctorbrixx.bandcamp.com,-8.8 dB
Doctor Brixx,Some Place Some Time (feat. Olly Murs),Marginally Notable: A The Summer Set Mashup Album,F,150.98,,7,8,F - 150.98 - Visit https://doctorbrixx.bandcamp.com,-8.9 dB
Doctor Brixx,7 Trophies (feat. City Lights),Marginally Notable: A The Summer Set Mashup Album,B,99.98,,7,8,B - 99.98 - Visit https://doctorbrixx.bandcamp.com,-7.9 dB
Doctor Brixx,Last Switch (feat. Celldweller),More and More: A Paramore Mashup Album,Dm,112.01,,7,8,Dm - 112.01 - Visit https://doctorbrixx.bandcamp.com,-10.0 dB
Doctor Brixx,What The Hell Were We (feat. Dierks Bentley),Marginally Notable: A The Summer Set Mashup Album,Dm,108.01,,6,4,Dm - 108.01 - Visit https://doctorbrixx.bandcamp.com,-7.3 dB
Doctor Brixx,Masturbation (feat. Matoma),Marginally Notable: A The Summer Set Mashup Album,B,95.01,,8,8,B - 95.01 - Visit https://doctorbrixx.bandcamp.com,-7.2 dB
Doctor Brixx,Washington Square Heart (feat. The Wonder Years),Marginally Notable: A The Summer Set Mashup Album,C,85.02,,6,8,C - 85.02 - Visit https://doctorbrixx.bandcamp.com,-8.6 dB
Doctor Brixx,Lightning Kids (feat. New Politics),Marginally Notable: A The Summer Set Mashup Album,E,130.00,,7,8,E - 130.00 - Visit https://doctorbrixx.bandcamp.com,-8.4 dB
Doctor Brixx,Faithful (feat. Gym Class Heroes),Marginally Notable: A The Summer Set Mashup Album,A,94.01,,7,8,A - 94.01 - Visit https://doctorbrixx.bandcamp.com,-9.0 dB
Doctor Brixx,Record Player (feat. Mike Perry),Marginally Notable: A The Summer Set Mashup Album,G#,97.03,,8,8,G# - 97.03 - Visit https://doctorbrixx.bandcamp.com,-8.2 dB
Doctor Brixx,Dual Nationality (feat. Ashley McBryde),Marginally Notable: A The Summer Set Mashup Album,E,93.00,,6,4,E - 93.00 - Visit https://doctorbrixx.bandcamp.com,-8.8 dB
Doctor Brixx,Second Date (feat. Owl City),Lovely Little Mashes,D,124.00,,8,5,D - 124.00 - D major (3d),-10.0 dB
Doctor Brixx,Peace and Quiet (feat. The Killers),Lovely Little Mashes,G,140.02,,5,8,G - 140.02 - G major (2d),-12.9 dB
Doctor Brixx,Vague Familiarity (feat. Beyonce & blink-182),Lovely Little Mashes,F,84.00,,6,7,F - 84.00 - F major (12d),-9.4 dB
Doctor Brixx,Want (feat. All American Rejects),Lovely Little Mashes,G,85.00,,7,8,G - 85.00 - G major (2d),-10.9 dB
Doctor Brixx,Cracking Your Rose Colored Glasses (feat. Halsey & The Offspring),Lovely Little Mashes,C#,105.00,,6,5,C# - 105.00 - A♭ major (9d),-10.6 dB
Doctor Brixx,Blue Notes (feat. Halsey),Lovely Little Mashes,C#,105.00,,7,8,C# - 105.00 - D♭ major (8d),-10.8 dB
Doctor Brixx,"Euphoric (feat. Hermitude, GANZ, Flume)",Marginally Notable: A The Summer Set Mashup Album,F#,140.00,,8,7,F# - 140.00 - Visit https://doctorbrixx.bandcamp.com,-8.6 dB
Doctor Brixx,*69 (feat. Maroon 5 & A Day to Remember),Lovely Little Mashes,B,120.00,,8,8,B - 120.00 - B major (6d),-10.4 dB
Doctor Brixx,Still Into Lions (feat. Mumford & Sons),More and More: A Paramore Mashup Album,F,139.06,,6,8,F - 139.06 - Visit https://doctorbrixx.bandcamp.com,-10.3 dB
Doctor Brixx,Interlude: Recusal (feat. twenty one pilots),More and More: A Paramore Mashup Album,C,80.01,,5,8,C - 80.01 - Visit https://doctorbrixx.bandcamp.com,-9.2 dB
Doctor Brixx,Prayer and Meditation,Recovery,A#m,152.33,,6,8,A#m - 152.33 - B♭ minor (8m),-10.7 dB
Doctor Brixx,Consistency,Recovery,F#,124.11,,7,8,F# - 124.11 - B major (6d),-10.2 dB
Doctor Brixx,Making Amends,Recovery,C,124.04,,6,8,C - 124.04 - C major (1d),-10.8 dB
Doctor Brixx,Hurt You,Recovery,A#,87.04,,6,8,A# - 87.04 - E♭ major (10d),-10.9 dB
Doctor Brixx,Remove My Shortcomings,Recovery,D#m,133.35,,7,8,D#m - 133.35 - B♭ minor (8m),-10.2 dB
Doctor Brixx,Ready to Let Go,Recovery,E,111.68,,6,5,E - 111.68 - A major (4d),-11.7 dB
Doctor Brixx,Admitting I'm Wrong,Recovery,Dm,129.95,,7,8,Dm - 129.95 - D minor (12m),-10.6 dB
Doctor Brixx,Moral Inventory,Recovery,Dm,149.14,,6,5,Dm - 149.14 - D minor (12m),-10.2 dB
Doctor Brixx,Turn My Life Over,Recovery,F,144.07,,6,8,F - 144.07 - F major (12d),-11.1 dB
Doctor Brixx,There Is A Power Greater Than Me,Recovery,C,117.91,,6,8,C - 117.91 - C major (1d),-11.5 dB
Doctor Brixx,Linebiters (feat. Beartooth),More and More: A Paramore Mashup Album,C#m,115.00,,7,8,C#m - 115.00 - Visit https://doctorbrixx.bandcamp.com,-7.2 dB
Doctor Brixx,Boy Moves (feat. DNCE),Put Your Song Back Together: A Real Friends Mashup Album,Fm,98.01,,8,5,Fm - 98.01 - Visit https://doctorbrixx.bandcamp.com,-9.0 dB
Doctor Brixx,I Am Powerless,Recovery,D,81.41,,6,8,D - 81.41 - D major (3d),-12.0 dB
Doctor Brixx,I've Given Up on Love (feat. Martin Garrix),Put Your Song Back Together: A Real Friends Mashup Album,Dm,143.95,,6,6,Dm - 143.95 - Visit https://doctorbrixx.bandcamp.com,-10.8 dB
Doctor Brixx,Oil Spill (feat. OneRepublic),Put Your Song Back Together: A Real Friends Mashup Album,C#,96.00,,6,8,C# - 96.00 - Visit https://doctorbrixx.bandcamp.com,-10.2 dB
Doctor Brixx,Unapologetically Dead (feat. Kelsea Ballerini),Put Your Song Back Together: A Real Friends Mashup Album,Fm,84.99,,6,8,Fm - 84.99 - Visit https://doctorbrixx.bandcamp.com,-10.8 dB
Doctor Brixx,Boys Like Skin (feat. Who Is Fancy),Put Your Song Back Together: A Real Friends Mashup Album,Cm,105.01,,7,6,Cm - 105.01 - Visit https://doctorbrixx.bandcamp.com,-9.7 dB
Doctor Brixx,Car Phone (feat. Carly Rae Jepsen),Put Your Song Back Together: A Real Friends Mashup Album,F#,110.00,,8,7,F# - 110.00 - Visit https://doctorbrixx.bandcamp.com,-9.5 dB
Doctor Brixx,Next Summer (feat. The Wonder Years),More and More: A Paramore Mashup Album,G,105.00,,6,3,G - 105.00 - Visit https://doctorbrixx.bandcamp.com,-10.1 dB
Doctor Brixx,Breakup (feat. One Direction),More and More: A Paramore Mashup Album,D,80.01,,7,8,D - 80.01 - Visit https://doctorbrixx.bandcamp.com,-8.8 dB
Doctor Brixx,Interlude: Angry Days (feat. Olly Murs),More and More: A Paramore Mashup Album,G,112.05,,2,5,G - 112.05 - Visit https://doctorbrixx.bandcamp.com,-17.0 dB
Doctor Brixx,Team of Crazy Girls (feat. Lorde),More and More: A Paramore Mashup Album,D#m,119.99,,7,6,D#m - 119.99 - Visit https://doctorbrixx.bandcamp.com,-8.3 dB
Doctor Brixx,Stop (feat. Fun.),More and More: A Paramore Mashup Album,F,151.50,,5,3,F - 151.50 - Visit https://doctorbrixx.bandcamp.com,-9.7 dB
Doctor Brixx,Potter's Field (feat. Lady Gaga),More and More: A Paramore Mashup Album,Cm,114.99,,6,8,Cm - 114.99 - Visit https://doctorbrixx.bandcamp.com,-8.9 dB
Doctor Brixx,Old and Famous (feat. Charli XCX),Put Your Song Back Together: A Real Friends Mashup Album,C#,95.01,,8,3,C# - 95.01 - Visit https://doctorbrixx.bandcamp.com,-7.7 dB
Doctor Brixx,Uber (feat. The Fray),Lovely Little Mashes,B,124.01,,6,6,B - 124.01 - B major (6d),-10.3 dB
Dream On Dreamer,Ambitions,Hope,C#m,83.60,Metal,7,8,C#m - 83.60,-7.7 dB
Dream On Dreamer,Persist the Voice,Hope,C#m,80.00,Metal,7,8,C#m - 80.00,-6.7 dB
Dream On Dreamer,Lifestream,Heartbound,D#m,136.00,Metal,6,7,D#m - 136.00,-7.9 dB
Dream On Dreamer,Hurricane,Hurricane,F#m,118.00,Rock,6,8,F#m - 118.00,-7.2 dB
Dream On Dreamer,Blackened Sun,Hope,C#m,111.33,Metal,8,8,C#m - 111.33,-7.2 dB
Dream On Dreamer,Come Home True Love,Heartbound,D#m,139.99,Metal,7,8,D#m - 139.99,-7.0 dB
Dream On Dreamer,Planted Somewhere Hidden,Hope,C#m,80.00,Metal,8,8,C#m - 80.00,-6.9 dB
Dream On Dreamer,Chapter: Desired Permanence,Hope,C#m,106.54,Metal,7,5,C#m - 106.54,-6.8 dB
Dream On Dreamer,To the Lost,Heartbound,Bm,130.01,Metal,6,3,Bm - 130.01,-7.8 dB
Dream On Dreamer,Midnight Thoughts,Midnight Thoughts,Bm,140.05,Metal,7,8,Bm - 140.05,-6.1 dB
Dream On Dreamer,"Taking Chances, Breaking Free",Heartbound,A#m,125.26,Metal,6,8,A#m - 125.26,-7.1 dB
Dream On Dreamer,For What You Believe In,Heartbound,D#m,149.92,Metal,6,8,D#m - 149.92,-6.9 dB
Dream On Dreamer,A Path of Its Own,Heartbound,Am,150.04,Metal,7,3,Am - 150.04,-7.2 dB
Dream On Dreamer,Downfall,Heartbound,Bm,139.99,Metal,7,8,Bm - 139.99,-7.0 dB
Dream On Dreamer,Yourself as Someone Else,Heartbound,Bm,139.92,Metal,7,8,Bm - 139.92,-7.3 dB
Dream On Dreamer,Blinded,Heartbound,D#m,150.00,Metal,7,8,D#m - 150.00,-7.1 dB
Driver Friendly,Lost Boys,Love Is Hopeless 2013,D#,126.00,Alternative,7,8,D# - 126.00,-7.4 dB
Driveways,06 F5,October Forever,Cm,85.00,Pop punk / Post-hardcore / Electronic,7,8,Cm - 85.00 - CORERADIO.RU,-8.5 dB
Driveways,03 78,Skeptic,C,131.64,Rock,6,8,C - 131.64 - CORERADIO.RU,-8.3 dB
Driveways,02 456,Epilogues,F#m,135.01,Pop punk / Post-hardcore / Electronic,7,8,F#m - 135.01 - CORERADIO.RU,-8.5 dB
Driveways,1-02 345,Side Mirror - EP,A#m,148.00,Alternative,7,8,A#m - 148.00,-8.0 dB
Driveways,XO Tour Llif3 (Lil Uzi Vert Cover),Kingdom Leaks: Covers Compilation Vol. VII,Bm,85.00,Pop Punk,7,8,Bm - 85.00 - http://coreradio.ru,-8.7 dB
Driveways,Safety,Side Mirror - EP,A,102.49,Alternative,4,8,A - 102.49,-12.2 dB
Driveways,1-02 345,Side Mirror - EP,A#m,148.00,Alternative,7,8,A#m - 148.00,-8.0 dB
Driveways,Ravens,Skeletons,A#,124.50,Alternative,7,4,A# - 124.50,-8.9 dB
Driveways,Skeletons,Skeletons,A#,84.50,Alternative,7,7,A# - 84.50,-9.0 dB
Driveways,Motions,Skeletons,D#m,139.00,Alternative,7,8,D#m - 139.00,-8.6 dB
Driveways,Sirens,Side Mirror - EP,F#m,155.00,Alternative,7,8,F#m - 155.00,-8.3 dB
Driveways,Magazines,Side Mirror - EP,B,115.00,Alternative,7,5,B - 115.00,-8.2 dB
Driveways,Side Mirror,Side Mirror - EP,C#,115.00,Alternative,7,8,C# - 115.00,-7.7 dB
Driveways,Old Town Road,Old Town Road,G#m,83.00,Alternative,7,8,G#m - 83.00,-8.8 dB
Driveways,October Forever,October Forever,Dm,85.00,Pop punk / Post-hardcore / Electronic,7,8,Dm - 85.00 - CORERADIO.RU,-9.3 dB
Driveways,Not for Nothing,October Forever,E,115.00,Pop punk / Post-hardcore / Electronic,6,8,E - 115.00 - CORERADIO.RU,-11.1 dB
Driveways,Sleep Paralysis,October Forever,Am,80.00,Pop punk / Post-hardcore / Electronic,7,8,Am - 80.00 - CORERADIO.RU,-7.4 dB
Driveways,Perennials,October Forever,Am,100.00,Pop punk / Post-hardcore / Electronic,7,8,Am - 100.00 - CORERADIO.RU,-8.6 dB
Driveways,Hallowed,October Forever,Cm,87.50,Pop punk / Post-hardcore / Electronic,7,8,Cm - 87.50 - CORERADIO.RU,-9.0 dB
Driveways,Contradictions,October Forever,F#,101.00,Pop punk / Post-hardcore / Electronic,7,8,F# - 101.00 - CORERADIO.RU,-9.3 dB
Driveways,Leaves on Parade,October Forever,C#m,120.00,Pop punk / Post-hardcore / Electronic,6,3,C#m - 120.00 - CORERADIO.RU,-8.8 dB
Driveways,06 F5,October Forever,Cm,85.00,Pop punk / Post-hardcore / Electronic,7,8,Cm - 85.00 - CORERADIO.RU,-8.5 dB
Driveways,Obsession,Skeptic,Gm,80.50,Rock,7,8,Gm - 80.50 - CORERADIO.RU,-8.6 dB
Driveways,Skeptic,Skeptic,F,126.00,Rock,7,8,F - 126.00 - CORERADIO.RU,-8.6 dB
Driveways,03 78,Skeptic,C,131.64,Rock,6,8,C - 131.64 - CORERADIO.RU,-8.3 dB
Driveways,Sea in Storm,Skeptic,Cm,113.50,Rock,7,8,Cm - 113.50 - CORERADIO.RU,-8.1 dB
Driveways,Nostalgia (2022),The Sky Seems Closer (2022),G#,142.01,Pop punk / Post-hardcore,5,8,G# - 142.01 - CORERADIO.ONLINE,-11.3 dB
Driveways,Die Too Fast (2022),The Sky Seems Closer (2022),C#m,151.00,Pop punk / Post-hardcore,7,8,C#m - 151.00 - CORERADIO.ONLINE,-7.6 dB
Driveways,Chaos (2022),The Sky Seems Closer (2022),G#m,146.00,Pop punk / Post-hardcore,7,8,G#m - 146.00 - CORERADIO.ONLINE,-7.7 dB
Driveways,Background (2022),The Sky Seems Closer (2022),Bm,111.00,Pop punk / Post-hardcore,7,8,Bm - 111.00 - CORERADIO.ONLINE,-7.8 dB
Driveways,Damage Control (2022),The Sky Seems Closer (2022),G#m,146.00,Pop punk / Post-hardcore,7,8,G#m - 146.00 - CORERADIO.ONLINE,-7.0 dB
Driveways,Ten Years Later (2022),The Sky Seems Closer (2022),C#,141.00,Pop punk / Post-hardcore,7,8,C# - 141.00 - CORERADIO.ONLINE,-7.9 dB
Driveways,Nostalgia,The Sky Seems Closer,G#,106.50,Alternative,6,8,G# - 106.50,-11.5 dB
Driveways,Contours,October Forever,Am,87.50,Pop punk / Post-hardcore / Electronic,7,8,Am - 87.50 - CORERADIO.RU,-9.0 dB
Driveways,Die Too Fast,The Sky Seems Closer,C#m,151.00,Alternative,7,8,C#m - 151.00,-8.0 dB
Driveways,Background,The Sky Seems Closer,Bm,111.00,Alternative,7,8,Bm - 111.00,-8.0 dB
Driveways,Damage Control,The Sky Seems Closer,B,146.00,Alternative,7,8,B - 146.00,-7.9 dB
Driveways,Ten Years Later,The Sky Seems Closer,C#,141.00,Alternative,7,8,C# - 141.00,-8.0 dB
Driveways,Ten Years Later (2022),Ten Years Later (2022),C#,141.00,Pop punk / Post-hardcore,7,8,C# - 141.00 - CORERADIO.ONLINE,-7.9 dB
Driveways,UFOs in the Sky,Skeptic,C,118.50,Rock,7,8,C - 118.50 - CORERADIO.RU,-8.8 dB
Driveways,Telescope,Skeptic,Am,93.50,Rock,7,8,Am - 93.50 - CORERADIO.RU,-7.7 dB
Driveways,Constant Sorrow,Skeptic,C,95.50,Rock,6,8,C - 95.50 - CORERADIO.RU,-7.7 dB
Driveways,Chaos,The Sky Seems Closer,G#m,146.00,Alternative,7,8,G#m - 146.00,-8.0 dB
Driveways,Fifteen over Five,October Forever,Bm,117.45,Pop punk / Post-hardcore / Electronic,7,8,Bm - 117.45 - CORERADIO.RU,-8.9 dB
Driveways,Cemetery Gates,October Forever,Gm,169.99,Pop punk / Post-hardcore / Electronic,7,8,Gm - 169.99 - CORERADIO.RU,-9.3 dB
Driveways,Hold It Together,October Forever,Cm,150.00,Pop punk / Post-hardcore / Electronic,7,8,Cm - 150.00 - CORERADIO.RU,-9.0 dB
Driveways,Are You Afraid of the Dark? (Acoustic),Five Years Down,Cm,100.00,Alternative,7,8,Cm - 100.00,-9.6 dB
Driveways,Thirteen Years Later,Epilogues,F,133.00,Pop punk / Post-hardcore / Electronic,6,8,F - 133.00 - CORERADIO.RU,-8.1 dB
Driveways,Chaos Again,Epilogues,G#m,87.50,Pop punk / Post-hardcore / Electronic,7,8,G#m - 87.50 - CORERADIO.RU,-7.5 dB
Driveways,Five Years Down,Five Years Down,Dm,113.00,Alternative,7,8,Dm - 113.00,-10.4 dB
Driveways,02 456,Epilogues,F#m,135.01,Pop punk / Post-hardcore / Electronic,7,8,F#m - 135.01 - CORERADIO.RU,-8.5 dB
Driveways,Despondent,Haunted by Hindsight,A,115.00,Alternative,7,8,A - 115.00,-11.4 dB
Driveways,Sirens III,Epilogues,C#,115.78,Pop punk / Post-hardcore / Electronic,7,8,C# - 115.78 - CORERADIO.RU,-7.6 dB
Driveways,Drop Dead (Acoustic),Haunted by Hindsight,F#m,118.00,Alternative,7,8,F#m - 118.00,-10.1 dB
Driveways,Are You Afraid of the Dark?,October Forever,Cm,121.00,Pop punk / Post-hardcore / Electronic,7,8,Cm - 121.00 - CORERADIO.RU,-8.9 dB
Driveways,Skeletons (Acoustic),Five Years Down,Gm,151.00,Alternative,6,8,Gm - 151.00,-9.9 dB
Driveways,Holly Through His Heart,Holly Through His Heart,Cm,94.00,Pop Punk / Post-Hardcore,7,8,Cm - 94.00 - CORERADIO.RU,-11.5 dB
Driveways,There for a Reason,Night Terrors,B,82.50,Pop punk / Post-hardcore,7,8,B - 82.50 - CORERADIO.RU,-10.2 dB
Driveways,Drop Dead,Night Terrors,A,124.00,Pop punk / Post-hardcore,7,8,A - 124.00 - CORERADIO.RU,-10.6 dB
Driveways,Novocaine,Night Terrors,C,148.00,Pop punk / Post-hardcore,7,8,C - 148.00 - CORERADIO.RU,-10.4 dB
Driveways,Blindfolds,Night Terrors,G#m,134.00,Pop punk / Post-hardcore,7,6,G#m - 134.00 - CORERADIO.RU,-10.4 dB
Driveways,Sirens Part II,Night Terrors,B,96.00,Pop punk / Post-hardcore,6,8,B - 96.00 - CORERADIO.RU,-10.3 dB
Driveways,A Few Good Dreams,Night Terrors,E,80.00,Pop punk / Post-hardcore,7,8,E - 80.00 - CORERADIO.RU,-10.8 dB
Driveways,Night Terrors,Night Terrors,Gm,141.00,Pop punk / Post-hardcore,7,5,Gm - 141.00 - CORERADIO.RU,-10.7 dB
Driveways,A Few Good Dreams (Acoustic),Haunted by Hindsight,D#,150.00,Alternative,5,8,D# - 150.00,-11.6 dB
Driving East,Online Songs,Pacific Ridge Records Heroes of Pop Punk,G#,106.62,Alternative,6,8,G# - 106.62,-8.2 dB
Dsmith,Bloom,,B,129.99,,7,4,B - 129.99,-11.9 dB
DVRKCLOUD,Caslow & Exede - Days Of Our Youth (DVRKCLOUD Remix),,E,140.00,,7,8,E - 140.00,-10.3 dB
DVRKCLOUD,Bring Me The Horizon - Drown (DVRKCLOUD Remix),,C#m,143.00,,8,7,C#m - 143.00,-9.7 dB
DVRKCLOUD,Paramore - The Only Exception (DVRKCLOUD Remix),,B,140.00,,5,5,B - 140.00,-8.8 dB
DɅRKCLOUD,Bring Me The Horizon - Throne (DVRKCLOUD Remix),,Cm,145.00,,8,8,Cm - 145.00,-9.3 dB
DɅRKCLOUD,Paramore - The Only Exception (DVRKCLOUD Remix),Remixes,B,140.00,,7,5,B - 140.00,-8.8 dB
DɅRKCLOUD,YUNGBLUD - God Save Me But Don't Drown Me Out(DVRKCLOUD Remix),,F,115.00,,7,8,F - 115.00,-8.3 dB
DɅRKCLOUD,Bring Me The Horizon - Throne (DVRKCLOUD Remix),Remixes,Cm,145.00,,8,8,Cm - 145.00,-9.3 dB
DɅRKCLOUD,Drown (DVRKCLOUD Remix),Remixes,C#m,143.00,,6,7,C#m - 143.00,-9.7 dB
DɅRKCLOUD,Caslow & Exede - Days Of Our Youth (DVRKCLOUD Remix),Remixes,E,140.00,,7,8,E - 140.00,-10.3 dB
DɅRKCLOUD,YUNGBLUD - God Save Me But Don't Drown Me Out(DVRKCLOUD Remix),Remixes,F,115.00,,7,8,F - 115.00,-8.3 dB
Echo Screen,First Date,Pacific Ridge Record's Heroes of Pop-punk (Limited Edition),C,95.50,Pop,8,8,C - 95.50,-10.0 dB
EDEN,in,no future,F,117.35,Alternative,5,8,F - 117.35,-11.2 dB
EDEN,hertz,no future,F#m,127.05,Alternative,4,7,F#m - 127.05,-8.9 dB
EDEN,static,no future,B,140.04,Alternative,2,3,B - 140.04,-13.9 dB
EDEN,calm down,no future,F#,136.00,Alternative,4,8,F# - 136.00,-14.0 dB
EDEN,how to sleep,no future,E,116.00,Alternative,4,8,E - 116.00,-9.4 dB
EDEN,good morning,no future,D#,147.70,Alternative,4,5,D# - 147.70,-13.4 dB
EDEN,just saying,no future,C#m,84.00,Alternative,5,8,C#m - 84.00,-11.7 dB
EDEN,fomo,no future,Dm,120.29,Alternative,3,3,Dm - 120.29,-12.7 dB
EDEN,so far so good,no future,Am,91.00,Alternative,5,8,Am - 91.00,-11.3 dB
EDEN,projector,no future,G#,108.00,Alternative,5,8,G# - 108.00,-9.3 dB
EDEN,2020,no future,D,129.00,Alternative,4,7,D - 129.00,-10.6 dB
EDEN,01 909,909,G#m,92.00,Alternative,4,8,G#m - 92.00,-11.0 dB
EDEN,isohel,no future,E,149.69,Alternative,4,3,E - 149.69,-12.6 dB
EDEN,The Fire,Monstercat – Best of 2015,Cm,128.00,Alternative,7,8,Cm - 128.00,-8.4 dB
EDEN,falling in reverse,vertigo,F,122.22,Alternative,3,8,F - 122.22,-12.4 dB
EDEN,float,vertigo,Am,134.00,Alternative,5,7,Am - 134.00,-10.3 dB
EDEN,drugs (WHATfor Remix),YT Mashups,Em,125.82,,6,7,Em - 125.82,-10.0 dB
EDEN,wonder,vertigo,G,135.53,Alternative,2,3,G - 135.53,-12.7 dB
EDEN,forever//over,vertigo,A,131.37,Alternative,4,8,A - 131.37,-11.0 dB
EDEN,crash,vertigo,Cm,111.08,Alternative,3,6,Cm - 111.08,-12.2 dB
EDEN,gold,vertigo,Fm,97.00,Alternative,5,3,Fm - 97.00,-10.7 dB
EDEN,out,no future,Bm,124.78,Alternative,3,5,Bm - 124.78,-22.4 dB
EDEN,lost//found,vertigo,A#,121.12,Alternative,2,5,A# - 121.12,-18.5 dB
EDEN,wings,vertigo,A,91.00,Alternative,4,8,A - 91.00,-11.3 dB
EDEN,start//end,vertigo,F#m,120.95,Alternative,4,8,F#m - 120.95,-11.6 dB
EDEN,take care,vertigo,Bm,118.47,Alternative,5,5,Bm - 118.47,-10.1 dB
EDEN,wrong,vertigo,Bm,103.96,Alternative,5,8,Bm - 103.96,-10.3 dB
EDEN,Scribble (feat. the Eden Project),Scribble,G,128.00,Alternative,7,8,G - 128.00,-6.1 dB
EDEN,$treams,no future,C,124.00,Alternative,4,8,C - 124.00,-12.0 dB
EDEN,"love, death, distraction","love, death, distraction",Cm,123.79,Alternative,3,4,Cm - 123.79,-12.5 dB
EDEN,tides,no future,Bm,80.01,Alternative,4,7,Bm - 80.01,-9.9 dB
EDEN,icarus,vertigo,Gm,135.00,Alternative,4,8,Gm - 135.00,-7.6 dB
EDEN,Circles,i think you think too much of me,D,80.00,Alternative,5,8,D - 80.00,-9.4 dB
EDEN,untitled,untitled,G#,126.12,Alternative,2,8,G# - 126.12,-13.5 dB
EDEN,rock + roll,i think you think too much of me,Cm,139.55,Alternative,3,5,Cm - 139.55,-9.0 dB
EDEN,XO,i think you think too much of me,Dm,82.01,Alternative,5,8,Dm - 82.01,-9.7 dB
EDEN,01 909,909,G#m,92.00,Alternative,4,8,G#m - 92.00,-11.0 dB
EDEN,about time,about time,Cm,84.99,Alternative,2,5,Cm - 84.99,-10.2 dB
EDEN,all you need is love,all you need is love,G,117.39,Alternative,2,8,G - 117.39,-13.4 dB
EDEN,nowhere else,all you need is love,Dm,90.00,Alternative,5,8,Dm - 90.00,-10.3 dB
EDEN,stutter,about time,Dm,115.00,Alternative,5,8,Dm - 115.00,-8.7 dB
EDEN,Billie Jean,Billie Jean,D#m,90.00,Alternative,6,5,D#m - 90.00,-8.3 dB
EDEN,sex,i think you think too much of me,A,103.04,Alternative,6,8,A - 103.04,-8.2 dB
EDEN,drugs,i think you think too much of me,Em,144.00,Alternative,5,8,Em - 144.00,-9.6 dB
EDEN,and,i think you think too much of me,Am,110.87,Alternative,2,8,Am - 110.87,-11.7 dB
EDEN,Leaving,Awake,B,140.00,Alternative,6,8,B - 140.00,-6.6 dB
Edison Glass,Jean Val Jean,Time Is Fiction,G#,119.87,Rock,4,6,G# - 119.87,-13.2 dB
Elasea,All Night (Icona Pop Cover),Kingdom Leaks: Covers Compilation Vol. IV,E,129.99,Pop Punk,7,8,E - 129.99 - E major (5d),-9.9 dB
Elliott,Calm Americans,False Cathedrals,F#,80.37,Alternative,6,7,F# - 80.37,-9.6 dB
Emarosa,Porcelain,131,Cm,110.00,Alternative,3,8,Cm - 110.00,-10.8 dB
